Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Narjes Ben Rajeb;Linking Algebraic Observational Equivalence and Bisimulation.;Mouhebeddine Berrima;[<span itemprop="pagination">76-87</span>];[<meta content="2010" itemprop="datePublished"/>]
Henning Bordihn;Undecidability and Hierarchy Results for Parallel Communicating Finite Automata.;Martin Kutrib, Andreas Malcher;[<span itemprop="pagination">88-99</span>];[<meta content="2010" itemprop="datePublished"/>]
Martin Kutrib;Undecidability and Hierarchy Results for Parallel Communicating Finite Automata.;Henning Bordihn, Andreas Malcher;[<span itemprop="pagination">88-99</span>];[<meta content="2010" itemprop="datePublished"/>]
Andreas Malcher;Undecidability and Hierarchy Results for Parallel Communicating Finite Automata.;Henning Bordihn, Martin Kutrib;[<span itemprop="pagination">88-99</span>];[<meta content="2010" itemprop="datePublished"/>]
Joachim Bremer;Inclusion Problems for Patterns with a Bounded Number of Variables.;Dominik D. Freydenberger;[<span itemprop="pagination">100-111</span>];[<meta content="2010" itemprop="datePublished"/>]
Dominik D. Freydenberger;Inclusion Problems for Patterns with a Bounded Number of Variables.;Joachim Bremer;[<span itemprop="pagination">100-111</span>];[<meta content="2010" itemprop="datePublished"/>]
Sabine Broda;On the Average Number of States of Partial Derivative Automata.;António Machiavelo, Nelma Moreira, Rogério Reis;[<span itemprop="pagination">112-123</span>];[<meta content="2010" itemprop="datePublished"/>]
António Machiavelo;On the Average Number of States of Partial Derivative Automata.;Sabine Broda, Nelma Moreira, Rogério Reis;[<span itemprop="pagination">112-123</span>];[<meta content="2010" itemprop="datePublished"/>]
Nelma Moreira;On the Average Number of States of Partial Derivative Automata.;Sabine Broda, António Machiavelo, Rogério Reis;[<span itemprop="pagination">112-123</span>];[<meta content="2010" itemprop="datePublished"/>]
Rogério Reis;On the Average Number of States of Partial Derivative Automata.;Sabine Broda, António Machiavelo, Nelma Moreira;[<span itemprop="pagination">112-123</span>];[<meta content="2010" itemprop="datePublished"/>]
Arturo Carpi;On the Hybrid Cerný-Road Coloring Problem and Hamiltonian Paths.;Flavio D'Alessandro;[<span itemprop="pagination">124-135</span>];[<meta content="2010" itemprop="datePublished"/>]
Flavio D'Alessandro;On the Hybrid Cerný-Road Coloring Problem and Hamiltonian Paths.;Arturo Carpi;[<span itemprop="pagination">124-135</span>];[<meta content="2010" itemprop="datePublished"/>]
Pierre Chambart;Computing Blocker Sets for the Regular Post Embedding Problem.;Philippe Schnoebelen;[<span itemprop="pagination">136-147</span>];[<meta content="2010" itemprop="datePublished"/>]
Philippe Schnoebelen;Computing Blocker Sets for the Regular Post Embedding Problem.;Pierre Chambart;[<span itemprop="pagination">136-147</span>];[<meta content="2010" itemprop="datePublished"/>]
Luc Dartois;Rankers over Infinite Words - (Extended Abstract).;Manfred Kufleitner, Alexander Lauser;[<span itemprop="pagination">148-159</span>];[<meta content="2010" itemprop="datePublished"/>]
Manfred Kufleitner;Rankers over Infinite Words - (Extended Abstract).;Luc Dartois, Alexander Lauser;[<span itemprop="pagination">148-159</span>];[<meta content="2010" itemprop="datePublished"/>]
Alexander Lauser;Rankers over Infinite Words - (Extended Abstract).;Luc Dartois, Manfred Kufleitner;[<span itemprop="pagination">148-159</span>];[<meta content="2010" itemprop="datePublished"/>]
Manfred Droste;Kleene and Büchi Theorems for Weighted Automata and Multi-valued Logics over Arbitrary Bounded Lattices.;Heiko Vogler;[<span itemprop="pagination">160-172</span>];[<meta content="2010" itemprop="datePublished"/>]
Heiko Vogler;Kleene and Büchi Theorems for Weighted Automata and Multi-valued Logics over Arbitrary Bounded Lattices.;Manfred Droste;[<span itemprop="pagination">160-172</span>];[<meta content="2010" itemprop="datePublished"/>]
Zoltán Ésik;On Müller Context-Free Grammars.;Szabolcs Iván;[<span itemprop="pagination">173-184</span>];[<meta content="2010" itemprop="datePublished"/>]
Szabolcs Iván;On Müller Context-Free Grammars.;Zoltán Ésik;[<span itemprop="pagination">173-184</span>];[<meta content="2010" itemprop="datePublished"/>]
Sylvia Friese;Minimization of Deterministic Bottom-Up Tree Transducers.;Helmut Seidl, Sebastian Maneth;[<span itemprop="pagination">185-196</span>];[<meta content="2010" itemprop="datePublished"/>]
Helmut Seidl;Minimization of Deterministic Bottom-Up Tree Transducers.;Sylvia Friese, Sebastian Maneth;[<span itemprop="pagination">185-196</span>];[<meta content="2010" itemprop="datePublished"/>]
Sebastian Maneth;Minimization of Deterministic Bottom-Up Tree Transducers.;Sylvia Friese, Helmut Seidl;[<span itemprop="pagination">185-196</span>];[<meta content="2010" itemprop="datePublished"/>]
Viliam Geffert;Two-Way Unary Automata versus Logarithmic Space.;Giovanni Pighizzini;[<span itemprop="pagination">197-208</span>];[<meta content="2010" itemprop="datePublished"/>]
Giovanni Pighizzini;Two-Way Unary Automata versus Logarithmic Space.;Viliam Geffert;[<span itemprop="pagination">197-208</span>];[<meta content="2010" itemprop="datePublished"/>]
Vesa Halava;On the Periodicity of Morphic Words.;Tero Harju, Tomi Kärki, Michel Rigo;[<span itemprop="pagination">209-217</span>];[<meta content="2010" itemprop="datePublished"/>]
Tero Harju;On the Periodicity of Morphic Words.;Vesa Halava, Tomi Kärki, Michel Rigo;[<span itemprop="pagination">209-217</span>];[<meta content="2010" itemprop="datePublished"/>]
Tomi Kärki;On the Periodicity of Morphic Words.;Vesa Halava, Tero Harju, Michel Rigo;[<span itemprop="pagination">209-217</span>];[<meta content="2010" itemprop="datePublished"/>]
Michel Rigo;On the Periodicity of Morphic Words.;Vesa Halava, Tero Harju, Tomi Kärki;[<span itemprop="pagination">209-217</span>];[<meta content="2010" itemprop="datePublished"/>]
Niko Haubold;Compressed Conjugacy and the Word Problem for Outer Automorphism Groups of Graph Groups.;Markus Lohrey, Christian Mathissen;[<span itemprop="pagination">218-230</span>];[<meta content="2010" itemprop="datePublished"/>]
Markus Lohrey;Compressed Conjugacy and the Word Problem for Outer Automorphism Groups of Graph Groups.;Niko Haubold, Christian Mathissen;[<span itemprop="pagination">218-230</span>];[<meta content="2010" itemprop="datePublished"/>]
Christian Mathissen;Compressed Conjugacy and the Word Problem for Outer Automorphism Groups of Graph Groups.;Niko Haubold, Markus Lohrey;[<span itemprop="pagination">218-230</span>];[<meta content="2010" itemprop="datePublished"/>]
Tom Head;Using Light to Implement Parallel Boolean Algebra.;;[<span itemprop="pagination">231-242</span>];[<meta content="2010" itemprop="datePublished"/>]
Emmanuel Jeandel;Periodicity in Tilings.;Pascal Vanier;[<span itemprop="pagination">243-254</span>];[<meta content="2010" itemprop="datePublished"/>]
Pascal Vanier;Periodicity in Tilings.;Emmanuel Jeandel;[<span itemprop="pagination">243-254</span>];[<meta content="2010" itemprop="datePublished"/>]
Galina Jirásková;Complexity in Union-Free Regular Languages.;Tomás Masopust;[<span itemprop="pagination">255-266</span>];[<meta content="2010" itemprop="datePublished"/>]
Tomás Masopust;Complexity in Union-Free Regular Languages.;Galina Jirásková;[<span itemprop="pagination">255-266</span>];[<meta content="2010" itemprop="datePublished"/>]
Lila Kari;Schema for Parallel Insertion and Deletion.;Shinnosuke Seki;[<span itemprop="pagination">267-278</span>];[<meta content="2010" itemprop="datePublished"/>]
Shinnosuke Seki;Schema for Parallel Insertion and Deletion.;Lila Kari;[<span itemprop="pagination">267-278</span>];[<meta content="2010" itemprop="datePublished"/>]
Ondrej Klíma;On Schützenberger Products of Semirings.;Libor Polák;[<span itemprop="pagination">279-290</span>];[<meta content="2010" itemprop="datePublished"/>]
Libor Polák;On Schützenberger Products of Semirings.;Ondrej Klíma;[<span itemprop="pagination">279-290</span>];[<meta content="2010" itemprop="datePublished"/>]
Tommi Lehtinen;None;Alexander Okhotin;[<span itemprop="pagination">291-302</span>];[<meta content="2010" itemprop="datePublished"/>]
Alexander Okhotin;None;Tommi Lehtinen;[<span itemprop="pagination">291-302</span>];[<meta content="2010" itemprop="datePublished"/>]
Kamal Lodaya;Around Dot Depth Two.;Paritosh K. Pandya, Simoni S. Shah;[<span itemprop="pagination">303-315</span>];[<meta content="2010" itemprop="datePublished"/>]
Paritosh K. Pandya;Around Dot Depth Two.;Kamal Lodaya, Simoni S. Shah;[<span itemprop="pagination">303-315</span>];[<meta content="2010" itemprop="datePublished"/>]
Simoni S. Shah;Around Dot Depth Two.;Kamal Lodaya, Paritosh K. Pandya;[<span itemprop="pagination">303-315</span>];[<meta content="2010" itemprop="datePublished"/>]
Andreas Maletti;Input Products for Weighted Extended Top-Down Tree Transducers.;;[<span itemprop="pagination">316-327</span>];[<meta content="2010" itemprop="datePublished"/>]
Mircea Marin;Regular Hedge Language Factorization Revisited.;Temur Kutsia;[<span itemprop="pagination">328-339</span>];[<meta content="2010" itemprop="datePublished"/>]
Temur Kutsia;Regular Hedge Language Factorization Revisited.;Mircea Marin;[<span itemprop="pagination">328-339</span>];[<meta content="2010" itemprop="datePublished"/>]
Alexander Okhotin;Fast Parsing for Boolean Grammars: A Generalization of Valiant's Algorithm.;;[<span itemprop="pagination">340-351</span>];[<meta content="2010" itemprop="datePublished"/>]
Friedrich Otto;On Lexicalized Well-Behaved Restarting Automata That Are Monotone.;Martin Plátek, Frantisek Mráz;[<span itemprop="pagination">352-363</span>];[<meta content="2010" itemprop="datePublished"/>]
Martin Plátek;On Lexicalized Well-Behaved Restarting Automata That Are Monotone.;Friedrich Otto, Frantisek Mráz;[<span itemprop="pagination">352-363</span>];[<meta content="2010" itemprop="datePublished"/>]
Frantisek Mráz;On Lexicalized Well-Behaved Restarting Automata That Are Monotone.;Friedrich Otto, Martin Plátek;[<span itemprop="pagination">352-363</span>];[<meta content="2010" itemprop="datePublished"/>]
Antonio E. Porreca;On a Powerful Class of Non-universal P Systems with Active Membranes.;Alberto Leporati, Claudio Zandron;[<span itemprop="pagination">364-375</span>];[<meta content="2010" itemprop="datePublished"/>]
Alberto Leporati;On a Powerful Class of Non-universal P Systems with Active Membranes.;Antonio E. Porreca, Claudio Zandron;[<span itemprop="pagination">364-375</span>];[<meta content="2010" itemprop="datePublished"/>]
Claudio Zandron;On a Powerful Class of Non-universal P Systems with Active Membranes.;Antonio E. Porreca, Alberto Leporati;[<span itemprop="pagination">364-375</span>];[<meta content="2010" itemprop="datePublished"/>]
Elena V. Pribavkina;State Complexity of Prefix, Suffix, Bifix and Infix Operators on Regular Languages.;Emanuele Rodaro;[<span itemprop="pagination">376-386</span>];[<meta content="2010" itemprop="datePublished"/>]
Emanuele Rodaro;State Complexity of Prefix, Suffix, Bifix and Infix Operators on Regular Languages.;Elena V. Pribavkina;[<span itemprop="pagination">376-386</span>];[<meta content="2010" itemprop="datePublished"/>]
Daniel Reidenbach;Restricted Ambiguity of Erasing Morphisms.;Johannes C. Schneider;[<span itemprop="pagination">387-398</span>];[<meta content="2010" itemprop="datePublished"/>]
Johannes C. Schneider;Restricted Ambiguity of Erasing Morphisms.;Daniel Reidenbach;[<span itemprop="pagination">387-398</span>];[<meta content="2010" itemprop="datePublished"/>]
Antonio Restivo;Automata with Extremal Minimality Conditions.;Roberto Vaglica;[<span itemprop="pagination">399-410</span>];[<meta content="2010" itemprop="datePublished"/>]
Roberto Vaglica;Automata with Extremal Minimality Conditions.;Antonio Restivo;[<span itemprop="pagination">399-410</span>];[<meta content="2010" itemprop="datePublished"/>]
Arseny M. Shur;None;;[<span itemprop="pagination">411-422</span>];[<meta content="2010" itemprop="datePublished"/>]
Benjamin Steinberg;The Averaging Trick and the Cerný Conjecture.;;[<span itemprop="pagination">423-431</span>];[<meta content="2010" itemprop="datePublished"/>]
Ehsan Chiniforooshan;Pseudo-power Avoidance.;Lila Kari, Zhi Xu;[<span itemprop="pagination">432-433</span>];[<meta content="2010" itemprop="datePublished"/>]
Lila Kari;Pseudo-power Avoidance.;Ehsan Chiniforooshan, Zhi Xu;[<span itemprop="pagination">432-433</span>];[<meta content="2010" itemprop="datePublished"/>]
Zhi Xu;Pseudo-power Avoidance.;Ehsan Chiniforooshan, Lila Kari;[<span itemprop="pagination">432-433</span>];[<meta content="2010" itemprop="datePublished"/>]
Jürgen Dassow;On Restricted Context-Free Grammars.;Tomás Masopust;[<span itemprop="pagination">434-435</span>];[<meta content="2010" itemprop="datePublished"/>]
Tomás Masopust;On Restricted Context-Free Grammars.;Jürgen Dassow;[<span itemprop="pagination">434-435</span>];[<meta content="2010" itemprop="datePublished"/>]
Magnús M. Halldórsson;Graphs Capturing Alternations in Words.;Sergey Kitaev, Artem V. Pyatkin;[<span itemprop="pagination">436-437</span>];[<meta content="2010" itemprop="datePublished"/>]
Sergey Kitaev;Graphs Capturing Alternations in Words.;Magnús M. Halldórsson, Artem V. Pyatkin;[<span itemprop="pagination">436-437</span>];[<meta content="2010" itemprop="datePublished"/>]
Artem V. Pyatkin;Graphs Capturing Alternations in Words.;Magnús M. Halldórsson, Sergey Kitaev;[<span itemprop="pagination">436-437</span>];[<meta content="2010" itemprop="datePublished"/>]
Steffen Kopecki;On the Iterated Hairpin Completion.;;[<span itemprop="pagination">438-439</span>];[<meta content="2010" itemprop="datePublished"/>]
Natalie Schluter;On Lookahead Hierarchies for Monotone and Deterministic Restarting Automata with Auxiliary Symbols (Extended Abstract).;;[<span itemprop="pagination">440-441</span>];[<meta content="2010" itemprop="datePublished"/>]
Ludwig Staiger;Joint Topologies for Finite and Infinite Words.;;[<span itemprop="pagination">442-443</span>];[<meta content="2010" itemprop="datePublished"/>]
Rajeev Alur;Adding Nesting Structure to Words.;P. Madhusudan;[<span itemprop="pagination">1-13</span>];[<meta content="2006" itemprop="datePublished"/>]
P. Madhusudan;Adding Nesting Structure to Words.;Rajeev Alur;[<span itemprop="pagination">1-13</span>];[<meta content="2006" itemprop="datePublished"/>]
Yuri Gurevich;Can Abstract State Machines Be Useful in Language Theory?.;Charles Wallace;[<span itemprop="pagination">14-19</span>];[<meta content="2006" itemprop="datePublished"/>]
Charles Wallace;Can Abstract State Machines Be Useful in Language Theory?.;Yuri Gurevich;[<span itemprop="pagination">14-19</span>];[<meta content="2006" itemprop="datePublished"/>]
Gheorghe Paun;Languages in Membrane Computing: Some Details for Spiking Neural P Systems.;;[<span itemprop="pagination">20-35</span>];[<meta content="2006" itemprop="datePublished"/>]
Andrzej Ehrenfeucht;Computational Nature of Biochemical Reactions.;Grzegorz Rozenberg;[<span itemprop="pagination">36</span>];[<meta content="2006" itemprop="datePublished"/>]
Grzegorz Rozenberg;Computational Nature of Biochemical Reactions.;Andrzej Ehrenfeucht;[<span itemprop="pagination">36</span>];[<meta content="2006" itemprop="datePublished"/>]
